City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Marinette,US,2021-03-27 18:21:25,45.1,-87.6307,37.4,93,90,9.22
295,Nizhnyaya Tura,RU,2021-03-27 18:23:27,58.6293,59.8118,21.45,91,80,4.83
296,Shubarshi,KZ,2021-03-27 18:23:27,48.5872,57.1869,29.17,93,98,8.52
297,Owerri,NG,2021-03-27 18:19:50,5.4833,7.0304,86.0,74,40,6.91
298,Rehoboth,NA,2021-03-27 18:23:28,-23.3167,17.0833,73.56,23,0,4.92
299,Chachapoyas,PE,2021-03-27 18:23:28,-6.2317,-77.869,62.83,84,90,2.01
300,Goure,NE,2021-03-27 18:23:28,13.9835,10.2704,81.0,12,45,7.0
301,Coquimbo,CL,2021-03-27 18:23:29,-29.9533,-71.3436,62.6,72,20,13.8
302,Muros,ES,2021-03-27 18:23:29,42.7762,-9.0603,62.01,49,0,6.26
303,Russell,US,2021-03-27 18:23:29,32.3502,-85.1999,84.2,58,40,9.22
304,Dharchula,IN,2021-03-27 18:23:30,29.85,80.5333,60.76,30,15,7.43
305,Meulaboh,ID,2021-03-27 18:19:20,4.1363,96.1285,76.1,90,100,3.62
306,Saint-Augustin,CA,2021-03-27 18:23:30,51.226,-58.6502,24.6,67,68,15.88
307,Ballina,AU,2021-03-27 18:23:31,-28.8667,153.5667,62.6,94,0,1.14
308,Chimoio,MZ,2021-03-27 18:23:31,-19.1164,33.4833,75.2,83,40,5.75
309,Portree,GB,2021-03-27 18:23:31,57.4129,-6.1942,43.0,89,100,31.0
310,Bambous Virieux,MU,2021-03-27 18:21:04,-20.3428,57.7575,78.01,94,75,6.91
311,Cananeia,BR,2021-03-27 18:23:31,-25.0147,-47.9267,85.6,63,17,8.37
312,Enid,US,2021-03-27 18:23:32,36.3956,-97.8784,66.99,45,90,18.41
313,Chapais,CA,2021-03-27 18:23:32,49.7834,-74.8492,35.6,44,1,8.05
314,Ust-Ilimsk,RU,2021-03-27 18:23:32,58.0006,102.6619,9.45,98,70,5.03
315,Bud,US,2021-03-27 18:23:33,39.447,-86.1758,69.01,52,1,11.5
316,Akureyri,IS,2021-03-27 18:23:33,65.6835,-18.0878,19.4,45,0,9.22
317,Teya,RU,2021-03-27 18:21:16,60.3778,92.6267,26.31,94,100,5.57
318,Palmas Bellas,PA,2021-03-27 18:23:33,9.2319,-80.0867,84.99,70,13,15.99
319,Kasempa,ZM,2021-03-27 18:23:34,-13.4584,25.8338,64.38,96,96,1.99
320,Shelburne,CA,2021-03-27 18:23:34,44.0787,-80.2041,50.0,65,41,7.65
321,Pevek,RU,2021-03-27 18:23:34,69.7008,170.3133,-21.46,97,96,4.12
322,Dicabisagan,PH,2021-03-27 18:23:34,17.0818,122.4157,75.87,89,82,2.89
323,Oneonta,US,2021-03-27 18:23:35,42.4529,-75.0638,50.0,69,94,7.52
324,Carnarvon,AU,2021-03-27 18:23:35,-24.8667,113.6333,75.2,83,0,6.91
325,Nonantola,IT,2021-03-27 18:23:35,44.6761,11.0321,57.2,67,0,2.3
326,Touros,BR,2021-03-27 18:23:35,-5.1989,-35.4608,82.4,78,75,10.36
327,Maceio,BR,2021-03-27 18:19:16,-9.6658,-35.7353,75.2,94,75,3.44
328,Coahuayana,MX,2021-03-27 18:19:00,18.7333,-103.6833,80.6,41,20,9.22
329,Baykit,RU,2021-03-27 18:22:17,61.67,96.37,22.66,98,100,2.62
330,Smithers,CA,2021-03-27 18:23:36,54.7804,-127.1743,39.2,87,90,8.05
331,Acapulco,MX,2021-03-27 18:19:13,16.8634,-99.8901,84.2,61,1,5.75
332,Tiarei,PF,2021-03-27 18:19:16,-17.5333,-149.3333,78.8,83,75,3.44
333,Pimentel,PE,2021-03-27 18:23:36,-6.8367,-79.9342,84.2,51,40,11.5
334,Komsomolskiy,UZ,2021-03-27 18:23:36,40.4272,71.7189,55.4,82,100,6.91
335,Ferme-Neuve,CA,2021-03-27 18:23:37,46.7001,-75.4493,39.2,65,79,2.3
336,Terme,TR,2021-03-27 18:23:37,41.2092,36.9739,44.6,76,75,4.61
337,La Palma,US,2021-03-27 18:23:37,33.8464,-118.0467,70.0,45,1,3.02
338,Codrington,AU,2021-03-27 18:23:37,-38.2667,141.9667,53.15,85,88,7.45
339,Santiago Del Estero,AR,2021-03-27 18:23:37,-27.7951,-64.2615,77.86,26,39,15.21
340,Ambon,ID,2021-03-27 18:23:38,-3.6954,128.1814,75.2,100,40,4.61
341,Bousse,BF,2021-03-27 18:23:38,12.6606,-1.8922,98.6,18,15,11.5
342,Caravelas,BR,2021-03-27 18:23:38,-17.7125,-39.2481,84.69,53,0,9.08
343,Ihosy,MG,2021-03-27 18:23:38,-22.4,46.1167,68.32,75,15,4.14
344,Sapouy,BF,2021-03-27 18:23:39,11.5544,-1.7736,97.14,16,5,9.48
345,Upernavik,GL,2021-03-27 18:20:57,72.7868,-56.1549,-22.04,76,3,4.45
346,Rio Gallegos,AR,2021-03-27 18:23:39,-51.6226,-69.2181,64.4,45,75,17.27
347,West Plains,US,2021-03-27 18:23:39,36.7281,-91.8524,77.0,56,1,6.91
348,Poum,NC,2021-03-27 18:23:40,-20.2333,164.0167,80.02,76,55,10.78
349,Inhambane,MZ,2021-03-27 18:21:12,-23.865,35.3833,78.01,94,20,7.61
350,Loralai,PK,2021-03-27 18:23:40,30.3705,68.598,72.05,24,3,7.36
351,Roma,US,2021-03-27 18:18:43,43.2128,-75.4557,46.99,57,90,4.61
352,Plainview,US,2021-03-27 18:23:40,40.7765,-73.4673,66.0,45,75,10.36
353,Campiglia Marittima,IT,2021-03-27 18:23:41,43.0602,10.6152,57.99,70,62,8.23
354,Boguchany,RU,2021-03-27 18:23:41,58.3814,97.4531,21.33,98,100,3.56
355,Sorland,NO,2021-03-27 18:23:41,67.667,12.6934,39.34,89,100,30.91
356,Chegutu,ZW,2021-03-27 18:23:41,-18.1302,30.1407,66.38,83,39,4.0
357,Dzhebariki-Khaya,RU,2021-03-27 18:23:42,62.2167,135.8,13.23,97,100,1.54
358,Blankenberge,BE,2021-03-27 18:23:42,51.3131,3.1323,48.0,60,68,3.0
359,Chicama,PE,2021-03-27 18:23:42,-7.8447,-79.1469,73.4,78,0,11.5
360,Beyneu,KZ,2021-03-27 18:23:43,45.3167,55.2,37.18,77,93,17.07
361,Tambacounda,SN,2021-03-27 18:23:43,13.7539,-13.7586,107.6,29,0,6.91
362,Tasiilaq,GL,2021-03-27 18:23:43,65.6145,-37.6368,15.8,57,90,26.46
363,Ambilobe,MG,2021-03-27 18:22:18,-13.2,49.05,75.51,93,100,0.78
364,Sibolga,ID,2021-03-27 18:23:44,1.7427,98.7792,76.19,88,100,3.38
365,Talcahuano,CL,2021-03-27 18:23:44,-36.7167,-73.1167,71.6,46,0,16.11
366,Launceston,AU,2021-03-27 18:23:44,-41.45,147.1667,50.0,100,65,10.36
367,Bria,CF,2021-03-27 18:23:13,6.5423,21.9863,81.66,50,58,3.15
368,Scottsbluff,US,2021-03-27 18:23:45,41.8666,-103.6672,46.99,87,90,19.57
369,Puerto Baquerizo Moreno,EC,2021-03-27 18:22:37,-0.9,-89.6,84.2,74,20,10.36
370,Izazi,TZ,2021-03-27 18:23:45,-7.2,35.7333,64.4,94,75,0.31
371,Rio Grande,BR,2021-03-27 18:23:45,-32.035,-52.0986,80.6,65,40,8.05
372,Leiyang,CN,2021-03-27 18:23:46,26.4024,112.8591,63.99,86,84,3.04
373,Labuhan,ID,2021-03-27 18:23:46,-6.8844,112.2051,78.6,86,92,0.58
374,Jackson,US,2021-03-27 18:21:51,42.4165,-122.8345,57.0,62,1,1.48
375,Sheltozero,RU,2021-03-27 18:23:46,61.3667,35.3667,32.95,94,100,4.12
376,Point Pedro,LK,2021-03-27 18:23:46,9.8167,80.2333,81.88,80,74,10.36
377,Asau,RO,2021-03-27 18:23:47,46.4333,26.4,44.01,44,8,4.97
378,Bonthe,SL,2021-03-27 18:23:47,7.5264,-12.505,83.16,73,61,11.45
379,Vila Do Maio,CV,2021-03-27 18:23:47,15.1333,-23.2167,73.4,56,40,13.8
380,Gandu,BR,2021-03-27 18:23:47,-13.7439,-39.4867,91.06,35,70,7.63
381,Kibre Mengist,ET,2021-03-27 18:23:48,5.8833,38.9833,61.5,36,100,1.63
382,Omsukchan,RU,2021-03-27 18:23:48,62.5333,155.8,-19.32,99,76,3.89
383,Odweyne,SO,2021-03-27 18:23:48,9.4092,45.064,72.95,51,9,8.14
384,Chivilcoy,AR,2021-03-27 18:23:48,-34.8957,-60.0167,71.01,67,99,4.0
385,Harnosand,SE,2021-03-27 18:19:34,62.6323,17.9379,37.4,87,20,5.75
386,Salsomaggiore Terme,IT,2021-03-27 18:23:48,44.8148,9.9796,59.0,77,20,5.75
387,Beloha,MG,2021-03-27 18:23:49,-25.1667,45.05,73.36,78,38,4.7
388,Yermekeyevo,RU,2021-03-27 18:23:49,54.0761,53.6712,32.94,96,100,11.05
389,Mehamn,NO,2021-03-27 18:23:49,71.0357,27.8492,37.65,87,98,13.15
390,Longhua,CN,2021-03-27 18:23:50,23.6137,114.1919,70.9,87,11,1.48
391,Iquique,CL,2021-03-27 18:23:50,-20.2208,-70.1431,71.6,56,0,11.5
392,Norman Wells,CA,2021-03-27 18:23:50,65.282,-126.8329,6.8,78,90,10.36
393,Coihaique,CL,2021-03-27 18:23:12,-45.5752,-72.0662,64.4,52,75,4.61
394,Hambantota,LK,2021-03-27 18:23:51,6.1241,81.1185,77.0,100,75,2.3
395,Dubai,AE,2021-03-27 18:23:51,25.2582,55.3047,86.0,32,0,4.61
396,Owensboro,US,2021-03-27 18:23:51,37.7742,-87.1133,75.0,64,1,10.36
397,Hithadhoo,MV,2021-03-27 18:23:52,-0.6,73.0833,84.25,70,96,13.44
398,Hammerfest,NO,2021-03-27 18:23:52,70.6634,23.6821,37.4,75,75,3.44
399,Mairana,BO,2021-03-27 18:23:52,-18.1167,-63.9333,64.36,90,94,3.89
400,Bac Lieu,VN,2021-03-27 18:23:52,9.285,105.7244,80.58,82,44,12.97
401,Prince Albert,CA,2021-03-27 18:23:53,53.2001,-105.7677,28.4,50,20,8.05
402,Awbari,LY,2021-03-27 18:23:53,26.5921,12.7805,64.26,21,0,10.51
403,Pangnirtung,CA,2021-03-27 18:23:53,66.1451,-65.7125,-5.96,79,52,3.51
404,Pemba,MZ,2021-03-27 18:23:54,-12.974,40.5178,78.8,94,75,8.05
405,Gangapur,IN,2021-03-27 18:23:54,26.4833,76.7167,82.81,20,0,6.76
406,Pahrump,US,2021-03-27 18:23:02,36.2083,-115.9839,63.0,21,0,3.0
407,Mandalgovi,MN,2021-03-27 18:19:24,45.7625,106.2708,22.12,65,1,15.97
408,Gotsu,JP,2021-03-27 18:23:54,35.0,132.2167,58.98,76,100,37.29
409,Quatre Cocos,MU,2021-03-27 18:22:13,-20.2078,57.7625,78.01,94,75,6.91
410,Esmeraldas,BR,2021-03-27 18:23:55,-19.7625,-44.3139,86.0,78,75,5.75
411,Kavaratti,IN,2021-03-27 18:23:55,10.5669,72.642,84.2,74,98,8.88
412,Kiama,AU,2021-03-27 18:23:50,-34.6833,150.8667,63.0,87,32,1.99
413,Libenge,CD,2021-03-27 18:23:55,3.65,18.6333,81.99,53,41,2.82
414,Nelson Bay,AU,2021-03-27 18:23:56,-32.7167,152.15,61.0,88,16,4.61
415,Kholm,RU,2021-03-27 18:23:56,59.2667,32.85,35.22,90,95,5.06
416,Svetlogorsk,BY,2021-03-27 18:23:56,52.6333,29.7333,44.96,65,22,3.22
417,Pindwara,IN,2021-03-27 18:23:56,24.8,73.0667,81.28,15,0,2.86
418,Dayong,CN,2021-03-27 18:23:57,25.0209,118.2898,66.2,88,20,2.24
419,Nadapuram,IN,2021-03-27 18:20:03,11.7,75.6667,78.28,88,91,0.92
420,Buta,CD,2021-03-27 18:23:57,2.7858,24.73,70.16,96,61,6.58
421,Camabatela,AO,2021-03-27 18:23:57,-8.1881,15.375,64.0,93,95,2.01
422,Midland,US,2021-03-27 18:23:30,31.9974,-102.0779,73.4,15,1,11.5
423,Tukrah,LY,2021-03-27 18:23:57,32.5341,20.5791,55.63,62,0,7.96
424,Agadez,NE,2021-03-27 18:20:16,19.75,10.25,72.21,14,0,9.66
425,Ayan,RU,2021-03-27 18:23:58,56.45,138.1667,10.0,94,100,4.63
426,Sitka,US,2021-03-27 18:23:58,57.0531,-135.33,33.8,93,90,9.22
427,Tsiroanomandidy,MG,2021-03-27 18:23:58,-18.7667,46.0333,67.06,89,22,2.15
428,Catemaco,MX,2021-03-27 18:23:58,18.4167,-95.1167,91.4,40,20,4.52
429,Zhaotong,CN,2021-03-27 18:23:59,27.3167,103.7167,48.58,74,2,2.01
430,Lugo,ES,2021-03-27 18:23:59,43.0,-7.5,59.0,69,0,5.99
431,Los Algarrobos,PA,2021-03-27 18:23:59,8.5,-82.4333,95.0,34,20,14.97
432,Eenhana,NA,2021-03-27 18:24:00,-17.4667,16.3333,72.23,70,91,5.73
433,Dingle,PH,2021-03-27 18:24:00,10.9995,122.6711,76.01,86,35,6.76
434,Matagami,CA,2021-03-27 18:24:00,49.7502,-77.6328,33.8,34,1,4.61
435,Sept-Iles,CA,2021-03-27 18:19:11,50.2001,-66.3821,30.0,36,92,6.91
436,Srednekolymsk,RU,2021-03-27 18:24:01,67.45,153.6833,-21.82,98,83,1.81
437,Cabedelo,BR,2021-03-27 18:24:01,-6.9811,-34.8339,86.0,70,20,10.36
438,Inuvik,CA,2021-03-27 18:24:01,68.3499,-133.7218,-11.2,77,93,1.14
439,Pedernales,DO,2021-03-27 18:24:02,18.0384,-71.744,85.59,52,0,8.61
440,Sorong,ID,2021-03-27 18:24:02,-0.8833,131.25,76.12,94,100,2.93
441,Asfi,MA,2021-03-27 18:24:02,32.2994,-9.2372,65.89,70,77,10.98
442,Atar,MR,2021-03-27 18:24:02,20.5169,-13.0499,98.6,23,1,4.61
443,Alofi,NU,2021-03-27 18:20:23,-19.0595,-169.9187,77.0,94,15,3.44
444,Margate,GB,2021-03-27 18:24:03,51.3813,1.3862,48.0,61,92,4.0
445,Hegra,NO,2021-03-27 18:24:03,63.4644,11.114,41.0,93,0,2.75
446,Mahajanga,MG,2021-03-27 18:24:03,-15.7167,46.3167,80.6,83,20,6.91
447,Shipunovo,RU,2021-03-27 18:24:04,52.1582,82.2173,34.88,99,100,12.3
448,Yeppoon,AU,2021-03-27 18:24:04,-23.1333,150.7333,71.6,88,0,3.44
449,Sarkand,KZ,2021-03-27 18:24:04,45.41,79.9186,48.02,56,65,4.76
450,Aykhal,RU,2021-03-27 18:19:15,66.0,111.5,-1.57,100,62,4.83
451,Conde,BR,2021-03-27 18:24:04,-7.2597,-34.9075,86.0,70,20,10.36
452,Saint-Georges,GD,2021-03-27 18:24:05,12.0564,-61.7485,84.2,65,20,26.46
453,Chumikan,RU,2021-03-27 18:24:05,54.7183,135.315,13.77,96,100,1.81
454,Fuerte Olimpo,PY,2021-03-27 18:24:05,-21.0415,-57.8738,99.63,21,61,8.28
455,Soyo,AO,2021-03-27 18:24:05,-6.1349,12.3689,80.83,79,96,9.93
456,Stykkisholmur,IS,2021-03-27 18:24:06,65.0757,-22.7297,25.18,53,100,23.38
457,Clarence Town,AU,2021-03-27 18:24:06,-32.5833,151.7833,61.0,88,13,4.61
458,Kayerkan,RU,2021-03-27 18:24:06,69.3497,87.7602,7.5,98,99,2.77
459,Olavarria,AR,2021-03-27 18:24:07,-36.8927,-60.3225,57.99,100,100,5.01
460,Gbarnga,LR,2021-03-27 18:24:07,6.9956,-9.4722,83.03,70,91,5.7
461,Mlimba,TZ,2021-03-27 18:24:07,-8.8,35.8167,73.2,82,98,2.93
462,Amalapuram,IN,2021-03-27 18:24:07,16.5833,82.0167,75.33,84,31,1.36
463,Yulara,AU,2021-03-27 18:24:08,-25.2406,130.9889,73.4,78,99,5.75
464,Hervey Bay,AU,2021-03-27 18:22:12,-25.2986,152.8535,69.01,84,4,1.01
465,Orlik,RU,2021-03-27 18:24:08,52.5178,99.825,-2.54,95,11,3.31
466,Gizo,SB,2021-03-27 18:24:08,-8.103,156.8419,82.02,76,50,6.98
467,Zyryanka,RU,2021-03-27 18:24:08,65.75,150.85,-20.2,99,95,5.17
468,Shu,KZ,2021-03-27 18:24:09,43.5983,73.7614,52.0,53,100,1.99
469,Amahai,ID,2021-03-27 18:24:09,-3.3333,128.9167,78.69,84,100,2.55
470,Karlskoga,SE,2021-03-27 18:24:10,59.3267,14.5239,46.4,93,75,4.61
471,Saldanha,ZA,2021-03-27 18:24:10,-33.0117,17.9442,60.8,63,0,14.97
472,Abu Dhabi,AE,2021-03-27 18:22:58,24.4667,54.3667,82.4,57,0,4.61
473,Vestmannaeyjar,IS,2021-03-27 18:24:10,63.4427,-20.2734,32.0,93,75,55.23
474,Hay River,CA,2021-03-27 18:24:10,60.8156,-115.7999,28.4,40,83,9.22
475,Polyarnyy,RU,2021-03-27 18:23:21,69.1989,33.4478,39.2,75,75,8.95
476,Tuy Hoa,VN,2021-03-27 18:24:11,13.0833,109.3,73.49,93,64,2.1
477,Avera,US,2021-03-27 18:24:11,33.194,-82.5271,79.0,78,40,11.5
478,Bereda,ES,2021-03-27 18:24:11,43.2686,-7.5406,57.99,71,0,8.99
479,Shahabad,IN,2021-03-27 18:22:11,27.65,79.95,78.03,12,0,2.8
480,Porto Santo,PT,2021-03-27 18:24:12,33.072,-16.3415,64.4,88,75,21.85
481,Ornskoldsvik,SE,2021-03-27 18:24:12,63.2909,18.7153,35.6,100,100,5.75
482,Hisor,TJ,2021-03-27 18:24:12,38.525,68.5512,46.4,93,20,1.36
483,Eureka,US,2021-03-27 18:24:12,40.8021,-124.1637,57.99,67,1,3.91
484,Apache Junction,US,2021-03-27 18:24:13,33.4151,-111.5496,69.01,32,1,8.05
485,Petropavlovka,RU,2021-03-27 18:24:13,50.6114,105.3196,20.5,79,2,4.74
486,Okha,RU,2021-03-27 18:24:13,53.5739,142.9478,13.32,92,46,8.16
487,Tarnos,FR,2021-03-27 18:24:13,43.5417,-1.4628,55.99,71,0,9.22
488,Washington,US,2021-03-27 18:24:14,47.5001,-120.5015,55.99,47,59,2.51
489,Serramanna,IT,2021-03-27 18:24:14,39.4244,8.9244,60.8,82,0,10.36
490,Goderich,CA,2021-03-27 18:24:14,43.7501,-81.7165,41.0,81,48,5.75
491,Olafsvik,IS,2021-03-27 18:24:14,64.8945,-23.7142,27.03,63,100,34.49
492,Atbasar,KZ,2021-03-27 18:24:15,51.8,68.3333,25.47,96,98,6.51
493,Yelizovo,RU,2021-03-27 18:24:15,53.1873,158.3805,28.4,54,100,26.84
494,Grand Gaube,MU,2021-03-27 18:24:15,-20.0064,57.6608,78.01,83,52,4.79
495,Tromso,NO,2021-03-27 18:24:16,69.6496,18.957,39.2,75,75,6.91
496,Ilo,PE,2021-03-27 18:24:16,-17.6394,-71.3375,73.4,64,0,6.91
497,Araouane,ML,2021-03-27 18:24:16,18.9048,-3.5265,88.29,5,0,11.16
498,Mount Isa,AU,2021-03-27 18:21:30,-20.7333,139.5,80.6,28,0,11.5
499,Predivinsk,RU,2021-03-27 18:24:16,57.0669,93.4378,26.91,94,100,4.27
500,Kawalu,ID,2021-03-27 18:24:17,-7.3817,108.2082,73.09,95,98,1.7
501,Pisco,PE,2021-03-27 18:24:17,-13.7,-76.2167,72.0,73,0,10.36
502,Panama City,PA,2021-03-27 18:22:58,8.9936,-79.5197,93.2,51,20,19.57
503,Balsas,BR,2021-03-27 18:24:17,-7.5325,-46.0356,83.98,65,54,2.98
504,Sinnamary,GF,2021-03-27 18:24:18,5.3833,-52.95,80.8,79,66,10.38
505,Sao Joao Da Barra,BR,2021-03-27 18:21:01,-21.6403,-41.0511,87.8,58,20,10.36
506,Shurugwi,ZW,2021-03-27 18:24:18,-19.6702,30.0059,63.43,40,1,2.89
507,Stornoway,GB,2021-03-27 18:24:18,58.2093,-6.3865,44.6,87,90,32.21
508,Biak,ID,2021-03-27 18:24:19,-0.9131,122.8766,76.5,85,100,5.86
509,Gandajika,CD,2021-03-27 18:24:19,-6.75,23.95,68.86,91,73,2.59
510,Kilis,TR,2021-03-27 18:19:37,36.7161,37.115,41.0,60,0,4.61
511,Maragogi,BR,2021-03-27 18:24:19,-9.0122,-35.2225,82.44,70,72,9.28
512,Palana,RU,2021-03-27 18:24:20,59.1167,159.9667,-5.46,90,100,6.49
513,Cordoba,AR,2021-03-27 18:24:20,-31.4135,-64.1811,75.0,43,0,11.5
514,Elda,ES,2021-03-27 18:24:20,38.4778,-0.7916,60.01,61,98,1.99
515,Yibin,CN,2021-03-27 18:24:21,28.7667,104.6238,66.58,58,100,2.19
516,Ambulu,ID,2021-03-27 18:24:21,-8.345,113.6058,75.94,91,92,2.82
517,Eydhafushi,MV,2021-03-27 18:24:19,5.1033,73.0708,81.23,77,100,11.52
518,Kahului,US,2021-03-27 18:24:21,20.8947,-156.47,75.2,83,20,8.05
519,Dossor,KZ,2021-03-27 18:24:21,47.5272,52.9811,35.78,86,100,10.45
520,San Jose,US,2021-03-27 18:22:25,37.3394,-121.895,71.01,32,1,1.1
521,Ossora,RU,2021-03-27 18:24:22,59.2353,163.0719,10.85,88,100,14.56
522,Lysyye Gory,RU,2021-03-27 18:24:22,51.5506,44.8414,33.17,98,100,5.61
523,Bay Roberts,CA,2021-03-27 18:24:22,47.5999,-53.2648,28.99,96,100,15.01
524,Laukaa,RU,2021-03-27 18:24:22,58.7372,29.8453,37.89,90,72,6.67
525,Port Macquarie,AU,2021-03-27 18:24:23,-31.4333,152.9167,60.8,94,4,6.91
526,Mount Gambier,AU,2021-03-27 18:24:23,-37.8333,140.7667,51.8,93,40,8.05
527,Havre-Saint-Pierre,CA,2021-03-27 18:24:23,50.2334,-63.5986,28.4,37,1,4.61
528,Liverpool,GB,2021-03-27 18:24:08,53.4106,-2.9779,51.8,66,75,12.66
529,Okhotsk,RU,2021-03-27 18:19:36,59.3833,143.3,-4.16,98,99,4.94
530,Kilindoni,TZ,2021-03-27 18:19:39,-7.9139,39.6668,81.28,74,98,12.3
531,Nalut,LY,2021-03-27 18:24:24,30.3333,10.85,66.47,15,41,7.18
532,Fallon,US,2021-03-27 18:24:24,39.4735,-118.7774,51.8,28,40,3.44
533,Grindsted,DK,2021-03-27 18:24:24,55.754,8.9123,41.0,87,40,14.97
534,Butte,US,2021-03-27 18:24:25,39.6499,-121.5677,64.99,39,1,4.61
535,Mao,ES,2021-03-27 18:24:25,39.8885,4.2658,55.4,71,0,13.8
536,Channel-Port Aux Basques,CA,2021-03-27 18:24:25,47.5702,-59.1367,32.41,72,100,25.17
537,Koppang,NO,2021-03-27 18:24:25,61.5706,11.0555,32.47,96,100,1.74
538,Visby,SE,2021-03-27 18:24:25,57.6409,18.296,42.8,87,40,12.66
539,Sistranda,NO,2021-03-27 18:24:26,63.7256,8.834,41.0,81,75,10.36
540,Acajutla,SV,2021-03-27 18:19:35,13.5928,-89.8275,91.4,38,20,3.44
541,Bandarbeyla,SO,2021-03-27 18:24:26,9.4942,50.8122,79.83,79,16,12.24
542,Derzhavinsk,KZ,2021-03-27 18:24:26,51.1,66.3167,31.48,98,100,4.79
543,Naryan-Mar,RU,2021-03-27 18:24:26,67.6713,53.087,21.42,87,57,13.82
544,Erenhot,CN,2021-03-27 18:24:27,43.6475,111.9767,33.53,39,4,26.51
545,Kefamenanu,ID,2021-03-27 18:24:27,-9.4467,124.4781,71.19,94,99,3.09
546,Bam,IR,2021-03-27 18:24:27,29.106,58.357,82.36,18,21,15.17
547,Luga,RU,2021-03-27 18:24:22,58.7372,29.8453,37.89,90,72,6.67
548,Riberalta,BO,2021-03-27 18:24:28,-10.9833,-66.1,80.6,83,75,6.91
549,Minab,IR,2021-03-27 18:24:28,27.1467,57.0801,77.0,65,16,4.61
550,Doha,QA,2021-03-27 18:24:28,25.2867,51.5333,82.4,50,0,8.05
551,Lashio,MM,2021-03-27 18:24:28,22.9333,97.75,63.79,31,4,1.9
552,Fez,MA,2021-03-27 18:21:00,34.0372,-4.9998,66.2,59,40,5.75
553,Moron,AR,2021-03-27 18:19:55,-34.6534,-58.6198,73.4,73,75,12.66
554,Camacha,PT,2021-03-27 18:24:29,33.0833,-16.3333,64.4,88,75,21.85
555,Glenwood Springs,US,2021-03-27 18:21:47,39.5505,-107.3248,43.0,46,37,4.61
556,Puerto Carreno,CO,2021-03-27 18:24:29,6.189,-67.4859,90.81,44,93,2.84
557,Paamiut,GL,2021-03-27 18:24:29,61.994,-49.6678,2.57,73,0,32.99
558,Lagoa,PT,2021-03-27 18:24:30,39.05,-27.9833,59.11,85,69,13.04
